QW0VVBM5-4M-00001-00000188-00000793 はいどうも、太郎アヨです。ということでね、今、モモクロのライブに行ってきて、今ライブが終わってます。
SISCIcALTlU-00515-00212583-00213021 前方天様、我々の存亡がかかっております
SISCIcALTlU-00516-00213023-00213375 早く固結弾を
SISCIcALTlU-00517-00213376-00213705 今を、一旦ここから離れ。
SISCIcALTlU-00518-00213706-00214655 改めて対策を講じるとし
SISCIcALTlU-00519-00214656-00215221 柱など恐れるに足りません
SISCIcALTlU-00520-00215223-00215703 私にお任せください
SISCIcALTlU-00521-00215704-00216154 必ずお望みの通りに
SISCIcALTlU-00522-00216155-00216850 解決いたします
SISCIcALTlU-00524-00217063-00217333 俺の過去を見たのはお前だけだ
SISCIcALTlU-00526-00217544-00217667 なぜあいつに
SISCIcALTlU-00530-00218705-00218909 あなたに
SISCIcALTlU-00531-00218910-00219588 会いたがっている人がいる
SISCIcALTlU-00534-00220692-00221602 アゴソム
SISCIcALTlU-00539-00223657-00224179 足が
SISCIcALTlU-00549-00229281-00230442 お疲れ様でした
SISCIcALTlU-00551-00230866-00231317 最後まで
SISCIcALTlU-00554-00231731-00231844 鬼
SISCIcALTlU-00555-00231844-00231959 神
SISCIcALTlU-00556-00231960-00232196 そして人と違い
SISCIcALTlU-00557-00232198-00232565 私たち天人は精神体を持つがゆえに
SISCIcALTlU-00558-00232566-00233036 この世で最も強い存在だ
SISCIcALTlU-00559-00233037-00233244 肉親が口をと
SISCIcALTlU-00560-00233246-00233494 心霊さえ残っていれば
SISCIcALTlU-00561-00233494-00234029 私たちは何度でもよみがえることができる。
SISCIcALTlU-00562-00234030-00234223 まさしく
SISCIcALTlU-00563-00234223-00234510 己の魂の種に戦う
SISCIcALTlU-00564-00234511-00235006 唯一の種族だ
SISCIcALTlU-00565-00235007-00235192 いずれ
SISCIcALTlU-00566-00235194-00235661 また会おう。
SISCIcALTlU-00567-00235662-00236155 ハシュラ
SISCIcALTlU-00569-00236621-00236979 あるひとをうらぎりました。
SISCIcALTlU-00570-00236980-00237381 私、とても大切な人。
SISCIcALTlU-00573-00237796-00238069 それ以上、あの人を。
SISCIcALTlU-00574-00238071-00238410 わたしの えいゆうです
SISCIcALTlU-00575-00238411-00238639 天人通り族の戦は
SISCIcALTlU-00576-00238640-00239117 1000名以上続いている
SISCIcALTlU-00577-00239119-00239362 失神の命なのだわい
SISCIcALTlU-00580-00239938-00240321 精神回復よ、戦闘には向かないわぜしゅ。
SISCIcALTlU-00581-00240321-00240504 かげらの細分
SISCIcALTlU-00582-00240505-00241096 答えることはできなかった
SISCIcALTlU-00583-00241098-00241709 私は真の名誉にはなれない
SISCIcALTlU-00585-00241839-00242494 真の英雄は現れぬなだしそのぼる
SISCIcALTlU-00586-00242494-00242819 彼も現れた
SISCIcALTlU-00587-00242821-00242971 あれこそ
SISCIcALTlU-00588-00242971-00243442 この世のすべての争いに終止符です
SISCIcALTlU-00591-00243771-00243985 もうような英雄なの
SISCIcALTlU-00592-00243986-00244183 いるはずあるまい
SISCIcALTlU-00594-00244285-00244571 いいわ、せいか
SISCIcALTlU-00598-00245390-00245757 暴走してた俺を沈めたのはお前か
SISCIcALTlU-00599-00245758-00245996 大した様子だ
SISCIcALTlU-00600-00245998-00246208 俺は白
SISCIcALTlU-00601-00246209-00246380 お前は?
SISCIcALTlU-00602-00246381-00246694 大借店だ
SISCIcALTlU-00603-00246694-00246969 あの日、私の存在に
SISCIcALTlU-00604-00246971-00247115 そして
SISCIcALTlU-00605-00247116-00247561 己の力が誰のためにあるのかが分かった
SISCIcALTlU-00606-00247562-00248052 私たちは左右肩を並べて叩く部分で
SISCIcALTlU-00607-00248053-00248567 あしらに勝てる敵は一人もいなかった
SISCIcALTlU-00608-00248569-00248921 鉄壁を切り倒すことができなくせん。
SISCIcALTlU-00609-00248923-00249160 自分の英雄の息を受け取らせ
SISCIcALTlU-00611-00249469-00249788 この命を捧げてもいい
SISCIcALTlU-00613-00250051-00250411 俺みたいな奴しかいなかった
SISCIcALTlU-00614-00250412-00250773 誰が俺の坊主を超えてくれる?
SISCIcALTlU-00615-00250773-00251060 お前がそばにいてくれたか
SISCIcALTlU-00616-00251061-00251204 俺は本当の
SISCIcALTlU-00618-00251638-00251869 私がいる家具
SISCIcALTlU-00619-00251871-00252294 明日は天に最強の闘神だ
SISCIcALTlU-00621-00252511-00252964 足の本人の英雄だとでも申すのか
SISCIcALTlU-00622-00252965-00253548 遺族との愛が読まれたカトランシアトラバービオブロインズ
SISCIcALTlU-00625-00254131-00254421 犯人の罪人だ!
SISCIcALTlU-00626-00254423-00254662 違います、陛下。
SISCIcALTlU-00627-00254663-00254905 むしろその楽です
SISCIcALTlU-00628-00254906-00255359 アシアは無謀誠実な方です
SISCIcALTlU-00630-00255492-00255794 私は見ました
SISCIcALTlU-00631-00255794-00256067 彼の心に刻まれた
SISCIcALTlU-00632-00256069-00256333 言えることのない傷を
SISCIcALTlU-00634-00256805-00257046 泣かないで、アシュラン。
SISCIcALTlU-00648-00263213-00263486 確かに彼を助け
SISCIcALTlU-00649-00263487-00264179 取り返しのつかない代償を払いました
SISCIcALTlU-00650-00264180-00264862 俺を助けるべきであるかが私は天人の希望を救ったのだ
SISCIcALTlU-00652-00265058-00265307 していない
SISCIcALTlU-00656-00265991-00266374 かに選択肢がなかったのです
SISCIcALTlU-00657-00266375-00266734 超興味よ、アシュン
SISCIcALTlU-00658-00266735-00267406 今銃停止を決めされば、私も混乱の糸を持つのに違いない。
SISCIcALTlU-00659-00267407-00268002 どうせ、お嬢が散落して、義子族の別も悪い気しなったの。
SISCIcALTlU-00660-00268003-00268358 私たちは天人の罪人になってしまう
SISCIcALTlU-00663-00268723-00268999 ご来世にそんなに触れば気づくとだ
SISCIcALTlU-00665-00269195-00269465 おかしくて
SISCIcALTlU-00666-00269466-00269716 りっそくさんおいで
SISCIcALTlU-00667-00269717-00270004 はわかんないと
SISCIcALTlU-00668-00270005-00270680 我ら十天主義、大石天を連合軍の最高指揮官に命じ
SISCIcALTlU-00670-00270993-00271203 この対策で
SISCIcALTlU-00671-00271204-00271628 涼しいで拝礼いたします
SISCIcALTlU-00672-00271629-00271991 お利息をお迎えをごまいいます
SISCIcALTlU-00675-00272481-00273027 よしてと一作でじゃないありがとうございます
SISCIcALTlU-00676-00273028-00273147 私の方針
SISCIcALTlU-00680-00273633-00273779 ここで別れよう
SISCIcALTlU-00681-00273780-00274040 退職典
SISCIcALTlU-00682-00274041-00274269 私は決断しぬ
SISCIcALTlU-00683-00274270-00274567 カリン違う道です
SISCIcALTlU-00687-00275949-00276541 育成して4日間をもてれしたんだけど
SISCIcALTlU-00688-00276542-00276756 アッシュのコンクリート
SISCIcALTlU-00690-00277011-00277304 我々天人を裏切った
SISCIcALTlU-00692-00277433-00277794 彼を生かせる理由です
SISCIcALTlU-00693-00277795-00278226 上の過去を見たお前だけだなぜ奴らが
SISCIcALTlU-00694-00278227-00278765 教えた
SISCIcALTlU-00695-00278766-00279123 あなたに
SISCIcALTlU-00696-00279124-00279320 会いたがっている人もいる
SISCIcALTlU-00708-00284051-00284305 私
SISCIcALTlU-00713-00287022-00287235 死にふさわしい
SISCIcALTlU-00715-00287516-00287885 よろしくお願いいたします
SISCIcALTlU-00716-00287886-00288083 私無しです
SISCIcALTlU-00717-00288084-00288443 反乱軍を離れたそなたを
SISCIcALTlU-00719-00288739-00289200 ご感知をいただければでしょうか
SISCIcALTlU-00720-00289201-00289637 そなたの声優であった翼の弾のツアーだった
SISCIcALTlU-00723-00290453-00290827 その時の永遠に金の止め、気の言葉
SISCIcALTlU-00724-00290828-00291402 できない
SISCIcALTlU-00726-00291659-00291962 その時が来た暁には
SISCIcALTlU-00727-00291963-00292121 必ず休むの
SISCIcALTlU-00728-00292122-00292296 話していますです
SISCIcALTlU-00732-00292835-00293112 次にしてはしても貴様は何を
SISCIcALTlU-00735-00293446-00293674 要領ですにこそ
SISCIcALTlU-00737-00293829-00294249 解除されるべき
SISCIcALTlU-00738-00294250-00294631 塩酢しか脳がない昼も…ちい…
SISCIcALTlU-00748-00296930-00297189 そして体幹式
SISCIcALTlU-00749-00297190-00297400 私を迎える
SISCIcALTlU-00755-00298859-00299260 退職典を中提集の王座としてもかい
SISCIcALTlU-00756-00299261-00299700 新たな王となると宣言する
SISCIcALTlU-00757-00299701-00300138 今日より、展開に新たな構成。
SISCIcALTlU-00758-00300139-00300277 すなわち
SISCIcALTlU-00759-00300278-00300640 自由全合同を施行する
SISCIcALTlU-00760-00300641-00300917 貴族であれ平民であれ
SISCIcALTlU-00761-00300918-00301195 そしてはがたな
SISCIcALTlU-00763-00301392-00301779 アーチが再評価され
SISCIcALTlU-00764-00301780-00301996 西落ちもは一期ほんが
SISCIcALTlU-00769-00302675-00303047 粛清され
SISCIcALTlU-00775-00304426-00304821 亀裂を待ちうつめあのような人類さんに
SISCIcALTlU-00780-00305435-00305663 やっと、逸れちゃう
SISCIcALTlU-00781-00305664-00305845 おやすみなさい
SISCIcALTlU-00798-00310282-00310560 あなたたちは踊れの権威を守れた
SISCIcALTlU-00802-00311100-00311341 あしらおとし
SISCIcALTlU-00803-00311342-00311668 彼を不本不満に追い向く
SISCIcALTlU-00804-00311669-00312157 神にさえすまれたまま命を奏でな
SISCIcALTlU-00806-00312258-00312428 嘘言うな
SISCIcALTlU-00807-00312429-00312906 では、また。
SISCIcALTlU-00821-00317089-00317598 この身で世の悪を背負うとしゅ
SISCIcALTlU-00822-00317599-00317824 争いは消えず
SISCIcALTlU-00823-00317825-00318208 ガブスミは楽な牛をした
SISCIcALTlU-00824-00318209-00318837 私を許してくれる 明日よ
SISCIcALTlU-00828-00320732-00320883 今弓
SISCIcALTlU-00829-00320884-00321360 この世に裁きを生み出す
SISCIcALTlU-00833-00322853-00323078 展開の底にある
SISCIcALTlU-00834-00323079-00323519 深淵という頃目
SISCIcALTlU-00835-00323520-00323705 光も静止もない
SISCIcALTlU-00838-00323978-00324320 その精神体がまたボトルを
SISCIcALTlU-00839-00324321-00324481 という力
SISCIcALTlU-00842-00324882-00325253 奴はそこから出られないよ
SISCIcALTlU-00843-00325254-00325462 怖いなど
SISCIcALTlU-00845-00326310-00326732 私の手にも貯まらずしっかり
SISCIcALTlU-00847-00327034-00327377 大きくしても俺たちを相手にやし
SISCIcALTlU-00848-00327378-00327904 かつての東尋がこのざまだ。呆れたぜ。
SISCIcALTlU-00849-00327905-00328240 王隣族から天人を救った英雄だという
SISCIcALTlU-00850-00328241-00328728 秋と魔人がスキルをまくする蹴り音さど
SISCIcALTlU-00851-00328729-00329184 結局俺らと同じ羽目になった
SISCIcALTlU-00852-00329185-00329587 そう思うこいつは当人でも
SISCIcALTlU-00856-00330261-00330696 大石店にとってこいつはただの踏み台だ
SISCIcALTlU-00861-00332156-00332580 おまわりだ
SISCIcALTlU-00862-00332581-00333464 そう、お前のことだ。
SISCIcALTlU-00865-00334066-00334413 その名を二度と口に出す
SISCIcALTlU-00866-00334414-00334788 覚えとけ
SISCIcALTlU-00869-00335481-00335879 精神…何もできねえや!
SISCIcALTlU-00870-00335880-00336308 そこから…など、一人もいねえんだよ!
SISCIcALTlU-00872-00336511-00337053 この鎖は俺を封印するためにあるものだと思ってるのか
SISCIcALTlU-00874-00337285-00337918 俺からお前たちみたいな虫ケラを守っているんだ
SISCIcALTlU-00875-00337919-00338152 ふざけ
SISCIcALTlU-00876-00338153-00338581 いくらてめえでもここから離れられるわけがねえ
SISCIcALTlU-00877-00338582-00339039 俺たちと同じただの囚人のてめえがな
SISCIcALTlU-00878-00339040-00340102 お前でちょうど100人目だ
SISCIcALTlU-00880-00340265-00340499 この程度の代償を
SISCIcALTlU-00887-00345575-00345751 もう破るために
SISCIcALTlU-00888-00345752-00346108 全身体無言と我がさせた分
SISCIcALTlU-00890-00346586-00347237 大石天はイカれた野郎とは聞いてるが。
SISCIcALTlU-00891-00347238-00347549 ここどこだと思ってんだマジ
SISCIcALTlU-00892-00347550-00347980 あっ、罪人が救う深淵だぞ!
SISCIcALTlU-00893-00347981-00348494 てめえはもう、 君の法人なんかじゃねえ
SISCIcALTlU-00895-00348692-00349021 精神体を失っちまったんだ
SISCIcALTlU-00896-00349022-00349542 この深淵にも、てめえの居場所がなくなったんだぞ!
SISCIcALTlU-00897-00349543-00349864 自由のために力を捨てちまったてめえは
SISCIcALTlU-00898-00349865-00350252 力だけでなく自由まで失ったんだ
SISCIcALTlU-00908-00354472-00354776 物覚えが悪い
SISCIcALTlU-00909-00354777-00355317 その土で生きていたの続きも生きる
SISCIcALTlU-00910-00355318-00355546 弱気者の子
SISCIcALTlU-00911-00355547-00355969 しかればなければ自由はただの餌を
SISCIcALTlU-00912-00355970-00356422 愛情と憎悪を持つことなど持ってもほかに
SISCIcALTlU-00915-00356807-00357340 そして人との繋がりを大切にして普通に生きたか
SISCIcALTlU-00916-00357341-00357546 どうやらそれは
SISCIcALTlU-00917-00357547-00357914 ただのタカノズミだったよ
SISCIcALTlU-00920-00358170-00358460 魔王よな
SISCIcALTlU-00921-00358461-00358735 この足取る
SISCIcALTlU-00924-00359133-00359358 再び天に還り咲き
SISCIcALTlU-00925-00359359-00359887 人々を虐げたお前を跪かせる
SISCIcALTlU-00927-00360176-00360495 燃え盛る深淵の御屋で
SISCIcALTlU-00928-00360496-00360692 つわりごんせいごんふぉんしげごん
SISCIcALTlU-00931-00361028-00361265 従前合同
SISCIcALTlU-00932-00361266-00361549 大借店によってしかう
SISCIcALTlU-00933-00361550-00362144 精神体の優劣で天人の価値が決められる生徒
SISCIcALTlU-00934-00362145-00362477 別途の悪意を抑えた天人
SISCIcALTlU-00935-00362478-00362734 深淵の牢獄に落とされ
SISCIcALTlU-00937-00362894-00363322 だが深淵の霊力が強力である
SISCIcALTlU-00938-00363323-00363725 落とされた罪人は死ぬことにくる
SISCIcALTlU-00939-00363726-00363927 おもぐいしとうにゃく
SISCIcALTlU-00940-00363928-00365012 収穫の文字になります
SISCIcALTlU-00943-00365458-00365719 殺してみる
SISCIcALTlU-00944-00365720-00366107 あいつのために尽くした翼の段
SISCIcALTlU-00945-00366108-00366583 熱湯だと皆されここに落とされたか
SISCIcALTlU-00950-00368864-00369317 前は弱い存在すべてを深淵に落とし
SISCIcALTlU-00951-00369318-00369883 平和という言葉で地獄を包みかぶした。
SISCIcALTlU-00952-00369884-00370276 新年生まれた時間
SISCIcALTlU-00953-00370277-00372203 お前がどう立ち向かうのか楽しみだ
SISCIcALTlU-00955-00372402-00372589 心だのだけを
SISCIcALTlU-00956-00372590-00372926 どうしても見つけられなく
SISCIcALTlU-00957-00372927-00373248 心玉が欠けた精神体
SISCIcALTlU-00958-00373249-00373583 元に戻ることができない
SISCIcALTlU-00959-00373584-00373905 俺は天人の身を取り戻せず
SISCIcALTlU-00960-00373906-00374402 化け物として生きるしかないということだ
SISCIcALTlU-00961-00374403-00374580 あしおやす
SISCIcALTlU-00963-00374817-00375000 マッシュライフ
SISCIcALTlU-00969-00376458-00376627 あなたは一体…
SISCIcALTlU-00970-00376628-00376803 何者だ?
SISCIcALTlU-00971-00376804-00377094 アシュラは戦運の当人であり
SISCIcALTlU-00973-00377381-00377640 でもあなたも
SISCIcALTlU-00974-00377641-00377905 どうぞご利用をおかれました。
SISCIcALTlU-00975-00377906-00378164 殺戮類オボロン
SISCIcALTlU-00976-00378165-00378591 己の手で救った一族に 見放された挙句
SISCIcALTlU-00977-00378592-00378882 心を通わせていた友人にも裏切られました
SISCIcALTlU-00978-00378883-00379172 握られた
SISCIcALTlU-00980-00379377-00379544 精神対策
SISCIcALTlU-00982-00380024-00380258 そのようなあなたが
SISCIcALTlU-00983-00380259-00381696 言いたいなぁ
SISCIcALTlU-00984-00381697-00382904 答えは俺が教えてやる
SISCIcALTlU-00987-00383536-00383940 力を貶むしキラども
SISCIcALTlU-00989-00384306-00384897 お前らの敵は俺じゃない
SISCIcALTlU-00991-00385185-00385690 そしてお前らに戦果を与える願いなんてそれなの
SISCIcALTlU-00992-00385691-00386024 弱さでここにけじこめられへん
SISCIcALTlU-00993-00386025-00386469 どちらかが滅びるので殺します
SISCIcALTlU-00994-00386470-00386957 10点集打倒未平をあげたこのあしらが
SISCIcALTlU-00995-00386958-00387697 大尺銭の討伐を約束する!
SISCIcALTlU-00997-00388065-00388311 俺についてくるやつを
SISCIcALTlU-00998-00388312-00388597 その身を任せろ!
SISCIcALTlU-00999-00388598-00388891 俺の名を尊げ! 訪にてい!
SISCIcALTlU-01005-00391380-00391884 おりゃぐをつぐすすべきと
SISCIcALTlU-01006-00391885-00392131 待ってるかもない
SISCIcALTlU-01007-00392132-00392804 俺は世の不公平を燃やし尽くしてやる
SISCIcALTlU-01019-00406363-00408972 あなたはもうかつての
SISCIcALTlU-01020-00408973-00409133 どうしてですよ
SISCIcALTlU-01021-00409134-00409387 経営ですがないや
SISCIcALTlU-01022-00409388-00409793 天に一族の様にも我々を討伐するぞ
SISCIcALTlU-01024-00410127-00410364 間の道をこらぼう
SISCIcALTlU-01026-00410563-00410964 魔王と称えられるシランザあるので
SISCIcALTlU-01027-00410965-00411325 私のところに来るといい
SISCIcALTlU-01028-00411326-00411580 このエクサの時にするんじゃ
SISCIcALTlU-01029-00411581-00411885 その目で確かめる
SISCIcALTlU-01030-00411887-00412051 過去や未来
SISCIcALTlU-01031-00412052-00412553 全てを背負い踏む必要はないあなたも
SISCIcALTlU-01032-00412554-00412964 アシュライチャル必要がないと気づくだぞ
SISCIcALTlU-01035-00413762-00414041 魔人になり下がるだろ
SISCIcALTlU-01036-00414042-00414318 鏡を見ろと一生懸命
SISCIcALTlU-01037-00414318-00414514 お前はすでに
SISCIcALTlU-01038-00414514-00414993 この手が最も堅固していた暴君にと
SISCIcALTlU-01039-00414993-00415291 これが俺の答えだ
SISCIcALTlU-01041-00415523-00415795 俺はこうなるべきだ
SISCIcALTlU-01042-00415796-00416016 生まれた時や
SISCIcALTlU-01043-00416017-00416408 闇の申しろ
SISCIcALTlU-01044-00416409-00416630 この世にやったれてないや
SISCIcALTlU-01046-00416863-00417376 メロンを得続けるだ
SISCIcALTlU-01047-00417377-00417862 光でさえも俺の豪華を恐れ
SISCIcALTlU-01048-00417863-00419801 全てを焼き尽くすまで俺は止まらない
SISCIcALTlU-01050-00420007-00420247 人々が魔人を
SISCIcALTlU-01051-00420249-00420539 闇や偽善を恐れぬか
SISCIcALTlU-01052-00420541-00420824 親友の勘
SISCIcALTlU-01053-00420825-00421014 俺の馬に
SISCIcALTlU-01054-00421014-00421191 人々の心に
SISCIcALTlU-01058-00422234-00422958 今度はお前の罪を告げなわせてやる
SISCIcALTlU-01062-00425660-00425925 あれから数百年
SISCIcALTlU-01068-00427680-00429130 偽りの反映をもたらすパプロケだ。
SISCIcALTlU-01070-00429420-00429945 パーシー
SISCIcALTlU-01071-00429946-00430199 サムライの令和の一条陣
SISCIcALTlU-01072-00430200-00430432 戦いは終わってない
SISCIcALTlU-01073-00430433-00430960 この偽りの平和の裏にお前が築いた地獄がある
SISCIcALTlU-01074-00430962-00431347 この世の殺戮へ行くかもしれない
SISCIcALTlU-01076-00431691-00432034 ではどうすればよかった?
SISCIcALTlU-01078-00432293-00432755 あなた一人で全ての敵を倒すというの?
SISCIcALTlU-01080-00432918-00434066 敵は誰なのかすら分かっているの?分かっているのか?何をしているの?何をしているの?何をしているの?
SISCIcALTlU-01084-00438071-00438406 お急ぎの命 キーホベリド
SISCIcALTlU-01086-00438558-00439172 千年の前に忘れられた血よりもかじらないというのか?
SISCIcALTlU-01087-00439173-00439456 おりてえらいくさのない
SISCIcALTlU-01103-00453975-00454363 側に立ってあなたを強くさせられた なる
SISCIcALTlU-01109-00463088-00463297 これで良い
SISCIcALTlU-01111-00463900-00464335 あなたは英雄として名を轟かせるだろう。
SISCIcALTlU-01116-00465758-00466072 己の修練で近ぬぅ
SISCIcALTlU-01119-00468675-00469135 すべきお女神が 天下し
SISCIcALTlU-01120-00469137-00470302 おしら
SISCIcALTlU-01122-00471193-00471708 頂点向かって食べたほうが美味しいよおい
SISCIcALTlU-01127-00473060-00473408 セガとの対話すんじゃねえ
SISCIcALTlU-01129-00473573-00474006 さらなる高みへと飛んでいった
SISCIcALTlU-01131-00475527-00476918 いい場所に混ぜずに、 こういうのが面白いね。
SISCIcALTlU-01132-00476918-00477285 ところまで忘れない
SISCIcALTlU-01134-00477739-00478513 俺の精神体に体を貫かれた習慣カウンス
SISCIcALTlU-01135-00478514-00478925 そんな気持ちで俺に手を差し伸べしみようとしたのか
SISCIcALTlU-01136-00478926-00479289 その答えを知ることを
SISCIcALTlU-01137-00479290-00480029 お前なら知ってるのかもしれないが
SISCIcALTlU-01142-00482453-00482689 大失礼
SISCIcALTlU-01143-00482691-00482967 お前は俺にとっての奇跡だ
SISCIcALTlU-01144-00482968-00483181 お前に出会った時
SISCIcALTlU-01145-00483182-00483574 ずっと探し続けたものを
SISCIcALTlU-01146-00483575-00484405 やっと見つけられたようですあなたです
SISCIcALTlU-01147-00484406-00485106 あなたは天人の希望だったし…ともによ…
SISCIcALTlU-01152-00486368-00486874 起こるんか? はい
SISCIcALTlU-01157-00490980-00491366 もう一つの伝説が残されている。
SISCIcALTlU-01161-00492067-00492577 千年以上続いた戦は魔王の敗北によるぜ
SISCIcALTlU-01162-00492578-00492910 枠に下ろした
SISCIcALTlU-01164-00493046-00493452 光の届かない深淵に封印された
SISCIcALTlU-01165-00493453-00493701 闇を支配するをして
SISCIcALTlU-01167-00493804-00494053 演出
SISCIcALTlU-01171-00494488-00494741 魔王はずっと死ねんから
SISCIcALTlU-01172-00494742-00495039 天体のミスというか
SISCIcALTlU-01174-00495157-00495729 光に満ちたその場所へと戻るつもりなのかもしれない。
SISCIcALTlU-01175-00495730-00496034 魔人に目指すまで火を利かれるんだぴょん
SISCIcALTlU-01178-00496416-00496721 俺の心を埋めてくれる
SISCIcALTlU-01179-00496722-00497027 あの人の相談
SMw5b1_uRho-00002-00004737-00004856 どうぞ
SMw5b1_uRho-00003-00004857-00004963 仲間で
SMw5b1_uRho-00007-00005507-00005815 放送中じゃなかったの?こんな人たち
SMw5b1_uRho-00009-00005873-00006006 そのはずだ
SMw5b1_uRho-00010-00006007-00006416 おかしなとこでお会いしますね星野会長
SMw5b1_uRho-00011-00006417-00006787 組織同士は構想が本格化する寸前ってのに
SMw5b1_uRho-00012-00006788-00007158 ここは別世界のようじゃないっすか
SMw5b1_uRho-00013-00007159-00007509 俺たち三人が会うのは年に一度あるから
SMw5b1_uRho-00016-00007812-00008261 肉の壁の均衡を保つため情報を共有する
SMw5b1_uRho-00017-00008262-00008480 する必要があれば
SMw5b1_uRho-00021-00009005-00009345 下の門同士が血流し合ってます
SMw5b1_uRho-00022-00009346-00009570 止めなくていいんですか
SMw5b1_uRho-00023-00009571-00009996 うちの清流会は若い者二人、八の巣にする
SMw5b1_uRho-00025-00010129-00010476 そして半品龍馬は庭先まで勝ち込みました
SMw5b1_uRho-00026-00010477-00011062 この大将は簡単には止められん先に
SMw5b1_uRho-00027-00011063-00011392 引いた方のメンツが潰れるからな
SMw5b1_uRho-00028-00011393-00011801 何の理由もなく、ここは収められん
SMw5b1_uRho-00029-00011802-00012188 そういうことうちだっておんなじ
SMw5b1_uRho-00030-00012189-00012374 なるほどね
SMw5b1_uRho-00031-00012375-00012668 じゃあここで何やってんだ
SMw5b1_uRho-00032-00012669-00012956 トランプでもやってこの構想の勝ち
SMw5b1_uRho-00033-00012957-00013113 負け決めんのか
SMw5b1_uRho-00034-00013113-00013463 そのアイディアいいね
SMw5b1_uRho-00037-00013809-00014111 なのにあんたらやここでこんななれないこと
SMw5b1_uRho-00039-00014208-00014516 ちもちもの連中は知ってんのか?知らねえだろ
SMw5b1_uRho-00040-00014516-00014753 あんたはそれで平気なのかよ
SMw5b1_uRho-00041-00014754-00014988 かすがよ
SMw5b1_uRho-00042-00014988-00015312 自分の物差しで勝手なことばかり吠えて
SMw5b1_uRho-00044-00015424-00015591 でも会長
SMw5b1_uRho-00045-00015591-00016093 高見お頭は今、この蝶が拉致ってて!拉致ねぇ…
SMw5b1_uRho-00046-00016094-00016492 でも君が言うよりかは頭は家で定調にもての
SMw5b1_uRho-00047-00016493-00016855 してるよ俺としては返す口実があればす
SMw5b1_uRho-00048-00016856-00017221 すぐにでも解放したいくらいだけどじゃあ
SMw5b1_uRho-00049-00017222-00017539 このままずっとにらみ合ってる状況
SMw5b1_uRho-00050-00017540-00017975 続くってことですかそういうことになるな
SMw5b1_uRho-00051-00017976-00018361 でも、またいつ死人が出るかも知れねえのに
SMw5b1_uRho-00052-00018362-00018865 だからこそ睨み合いの状況が必要なんだ
SMw5b1_uRho-00053-00018866-00019269 兵隊らが本気で睨み合ってこそ三す組だ
SMw5b1_uRho-00054-00019270-00019680 均等な三角形は外部からの圧力に対して
SMw5b1_uRho-00055-00019681-00020038 高い強度を持つ
SMw5b1_uRho-00056-00020039-00020497 日本も独裁の構造から三権分立になった
SMw5b1_uRho-00057-00020498-00020848 それが最もバランスがいい
SMw5b1_uRho-00058-00020849-00021170 つまり理にかなっていたからだ
SMw5b1_uRho-00059-00021171-00021286 わかるか
SMw5b1_uRho-00061-00021423-00021853 今更ここで戦後の話かよ
SMw5b1_uRho-00062-00021854-00022283 あれ?な、なにか?ああ、そうだ
SMw5b1_uRho-00063-00022284-00022564 戦後の話だよ
SMw5b1_uRho-00064-00022565-00022871 この街の構造が生まれたのもな
SMw5b1_uRho-00066-00022967-00023378 戦後 混沌に生まれたのが闇市
SMw5b1_uRho-00067-00023379-00023740 そこで初代西流会が起こった
SMw5b1_uRho-00068-00023741-00024094 そこで今ある偉人町の基礎は作られたと
SMw5b1_uRho-00070-00024187-00024305 そのころ
SMw5b1_uRho-00071-00024306-00024679 わずかに離れた横浜中華街では
SMw5b1_uRho-00072-00024680-00025069 中国人同士の2つの勢力がその主導権を
SMw5b1_uRho-00073-00025070-00025297 求めて争っていた
SMw5b1_uRho-00074-00025298-00025708 そして勝利した一方は今でも中華街
SMw5b1_uRho-00076-00025951-00026292 そして、破れたもう一方は
SMw5b1_uRho-00077-00026293-00026658 後にハンピンリューマンとなる中国人たちが
SMw5b1_uRho-00079-00026797-00027132 ハンピンリューマンは生きる場所を求めて
SMw5b1_uRho-00080-00027133-00027527 偉人調営をやられただが
SMw5b1_uRho-00081-00027528-00027893 流れついてきたよそ者を清流界も黙って
SMw5b1_uRho-00082-00027894-00028229 受け入れるはずもないハンティングマン
SMw5b1_uRho-00083-00028230-00028782 青龍会との間には当時多くの血が流れた
SMw5b1_uRho-00084-00028783-00029022 歴史の話って
SMw5b1_uRho-00085-00029023-00029373 始めるとやめときに困らないですか
SMw5b1_uRho-00087-00029611-00030077 だが歴史を知らずにこれも話はできん。
SMw5b1_uRho-00088-00030079-00030324 残っていた偽札だカスパ
SMw5b1_uRho-00089-00030325-00030929 清流界はそいつを承知だったんですか
SMw5b1_uRho-00090-00030930-00031210 コミジルですられた偽札の日本円は
SMw5b1_uRho-00091-00031211-00031650 すべて俺のもとに集められるじゃあ
SMw5b1_uRho-00092-00031651-00031995 整理を変えた全部裏でいいと 引いてたってこと
SMw5b1_uRho-00093-00031995-00032273 どういう意味だ?
SMw5b1_uRho-00094-00032274-00032587 旧国権の偽札はマブチが勝手にやってたこと
SMw5b1_uRho-00096-00032739-00033076 元は日本円の偽札作りがきっかけだ
SMw5b1_uRho-00097-00033077-00033379 そしてその偽札の日本円を吸ってたらこんにちは
SMw5b1_uRho-00098-00033380-00033735 リニューするための基地はハンピンリューマン
SMw5b1_uRho-00099-00033736-00034089 でもそれを全て手に入れてるのが正義
SMw5b1_uRho-00101-00034220-00034678 あんたら全員クルだったのか!春日君…
